;Wavenumber;10.12.D;10.12.G;10.13.G;12.1.D;12.1.G;12.4.D;12.4.G;12.5.D;12.5.G
1901;2099,0;99,157326;96,677697;99,563283;98,805192;96,704327;100,593038;96,976489;97,104815;98,563871
1902;2098,0;99,247094;96,70178;99,565536;98,869978;96,696793;100,630658;96,974028;97,135851;98,590583
1903;2097,0;99,357674;96,711255;99,589876;98,953655;96,698874;100,682939;96,988607;97,194954;98,610594
1904;2096,0;99,456253;96,702843;99,616088;99,027448;96,701694;100,725697;97,010178;97,264972;98,601445
1905;2095,0;99,514809;96,691478;99,62766;99,063566;96,696535;100,73243;97,036146;97,310831;98,555703
1906;2094,0;99,52473;96,690336;99,620747;99,047798;96,678472;100,695018;97,066185;97,304302;98,492135
1907;2093,0;99,492985;96,701838;99,603569;98,995657;96,646981;100,643123;97,092484;97,25355;98,441911
1908;2092,0;99,433351;96,720806;99,588812;98,949593;96,603244;100,619974;97,101418;97,199138;98,422045
1909;2091,0;99,363509;96,734977;99,581823;98,944025;96,551005;100,62913;97,084348;97,174941;98,42562
1910;2090,0;99,302981;96,724593;99,575986;98,973785;96,5028;100,626421;97,045201;97,181407;98,436891
1911;2089,0;99,26413;96,675006;99,563886;99,008279;96,47938;100,578628;96,999087;97,20021;98,448934
1912;2088,0;99,242056;96,595705;99,549978;99,029318;96,492367;100,510322;96,962554;97,220028;98,463009
1913;2087,0;99,218853;96,521326;99,54437;99,036383;96,526709;100,472502;96,942296;97,235546;98,478492
1914;2086,0;99,185498;96,489872;99,54726;99,025606;96,551773;100,4812;96,934461;97,236459;98,495091
1915;2085,0;99,160051;96,51852;99,550476;98,995487;96,557741;100,509302;96,937013;97,221834;98,522178
1916;2084,0;99,174643;96,594408;99,553201;98,970183;96,571535;100,52724;96,957413;97,219368;98,568848
1917;2083,0;99,238213;96,681291;99,562923;98,982287;96,621997;100,527932;96,999898;97,263655;98,618856
1918;2082,0;99,320423;96,737673;99,578772;99,027982;96,694116;100,517661;97,048129;97,35093;98,632457
1919;2081,0;99,381614;96,742753;99,587447;99,070621;96,736617;100,506359;97,0727;97,435898;98,589325
1920;2080,0;99,410662;96,712019;99,581127;99,092997;96,718874;100,505726;97,059695;97,480356;98,520382
1921;2079,0;99,41923;96,681022;99,568028;99,110578;96,663683;100,516838;97,02383;97,486447;98,479251
1922;2078,0;99,409964;96,671295;99,559195;99,126705;96,617431;100,519564;96,992035;97,476253;98,486316
1923;2077,0;99,376972;96,676928;99,55469;99,118172;96,602163;100,491134;96,980435;97,461193;98,514896
1924;2076,0;99,335642;96,682056;99,549404;99,083108;96,604889;100,435958;96,985354;97,443454;98,52899
1925;2075,0;99,321538;96,679612;99,54454;99,062354;96,602343;100,383146;96,988857;97,428737;98,520124
1926;2074,0;99,348706;96,66973;99,546378;99,087608;96,585053;100,356563;96,973675;97,420957;98,507967
1927;2073,0;99,393677;96,6523;99,558428;99,140213;96,563566;100,361017;96,942309;97,416095;98,519119
1928;2072,0;99,433248;96,630663;99,578386;99,185211;96,559885;100,392314;96,919292;97,414812;98,564403
1929;2071,0;99,473731;96,615168;99,597605;99,216497;96,587219;100,443774;96,92376;97,431104;98,624025
1930;2070,0;99,5241;96,613098;99,602035;99,243609;96,631685;100,502243;96,944189;97,474804;98,656332
1931;2069,0;99,561479;96,616442;99,581687;99,26266;96,659853;100,551812;96,953426;97,531779;98,634631
1932;2068,0;99,551372;96,604847;99,543259;99,266402;96,650139;100,584937;96,945478;97,57357;98,575496
1933;2067,0;99,494149;96,562693;99,509499;99,258514;96,612146;100,602609;96,941315;97,583213;98,5199
1934;2066,0;99,429143;96,497179;99,505411;99,235168;96,57455;100,60739;96,959901;97,565808;98,492053
1935;2065,0;99,393042;96,443666;99,543627;99,177811;96,562295;100,60356;96,999546;97,541712;98,488785
1936;2064,0;99,387807;96,443131;99,611463;99,088185;96,582554;100,596154;97,044596;97,535126;98,498586
1937;2063,0;99,389634;96,499594;99,664053;99,006503;96,618086;100,581698;97,071063;97,559271;98,509485
1938;2062,0;99,377645;96,563031;99,644124;98,971364;96,63225;100,550573;97,048693;97,601784;98,502202
1939;2061,0;99,351058;96,571574;99,53324;98,979559;96,599562;100,50651;96,966569;97,627443;98,461932
1940;2060,0;99,323101;96,519597;99,384546;99,00156;96,541681;100,468235;96,862972;97,604183;98,402666
1941;2059,0;99,298258;96,471155;99,28305;99,01725;96,515508;100,441091;96,801898;97,528545;98,361412
1942;2058,0;99,261277;96,498131;99,271702;99,022374;96,554152;100,407669;96,809386;97,428533;98,366265
1943;2057,0;99,201619;96,613851;99,330367;99,022816;96,633107;100,362906;96,853597;97,348879;98,424193
1944;2056,0;99,14497;96,76844;99,420895;99,036926;96,703856;100,33496;96,894268;97,32953;98,531482
1945;2055,0;99,136949;96,892961;99,525635;99,080624;96,742851;100,345448;96,925718;97,383388;98,668041
1946;2054,0;99,187329;96,939306;99,632931;99,139207;96,750637;100,368136;96,955421;97,48721;98,780304
1947;2053,0;99,254215;96,895535;99,710467;99,180901;96,720754;100,361494;96,967289;97,601328;98,804178
1948;2052,0;99,297715;96,783894;99,716379;99,20649;96,638798;100,332097;96,935401;97,702226;98,72162
1949;2051,0;99,325902;96,644818;99,633478;99,250899;96,512598;100,332294;96,863736;97,788827;98,577751
1950;2050,0;99,368623;96,515847;99,490463;99,320996;96,386145;100,396465;96,79175;97,859368;98,440035
1951;2049,0;99,423897;96,422385;99,356309;99,367782;96,315711;100,502494;96,760259;97,898462;98,355669
1952;2048,0;99,45847;96,38161;99,299386;99,348907;96,329399;100,597958;96,77694;97,894734;98,339806
1953;2047,0;99,455263;96,400847;99,331266;99,285914;96,40636;100,643444;96,814264;97,860847;98,374738
1954;2046,0;99,430212;96,463972;99,396657;99,229571;96,491339;100,62917;96,838979;97,829266;98,412605
1955;2045,0;99,404361;96,53155;99,433696;99,202722;96,536129;100,578124;96,847392;97,830238;98,410526
1956;2044,0;99,383523;96,569644;99,437096;99,197294;96,539081;100,534228;96,86832;97,864828;98,379851
1957;2043,0;99,365162;96,573217;99,438715;99,191935;96,537491;100,522231;96,91728;97,891165;98,37267
1958;2042,0;99,351348;96,554217;99,436513;99,160053;96,554207;100,523836;96,956087;97,854027;98,407691
1959;2041,0;99,355406;96,51996;99,385617;99,101753;96,567373;100,512916;96,930441;97,750801;98,442237
1960;2040,0;99,397468;96,47452;99,271017;99,073908;96,548317;100,496007;96,851651;97,651507;98,435345
1961;2039,0;99,479664;96,430028;99,151049;99,134547;96,512862;100,48783;96,800722;97,622363;98,402155
1962;2038,0;99,563058;96,402656;99,107516;99,248692;96,508253;100,472895;96,836295;97,646763;98,381107
1963;2037,0;99,598158;96,401556;99,172322;99,312794;96,553255;100,440593;96,930701;97,662039;98,385743
1964;2036,0;99,593526;96,427689;99,308944;99,294017;96,610697;100,439769;97,012356;97,666425;98,419897
1965;2035,0;99,614188;96,475811;99,44656;99,271098;96,624507;100,532255;97,041173;97,730054;98,504841
1966;2034,0;99,679413;96,533068;99,527509;99,302023;96,574976;100,686249;97,020036;97,877605;98,644476
1967;2033,0;99,702167;96,589467;99,549696;99,333938;96,498036;100,777489;96,967961;98,016853;98,781765
1968;2032,0;99,585524;96,655807;99,570675;99,297452;96,454708;100,719284;96,917099;98,033785;98,838858
1969;2031,0;99,356042;96,749015;99,640735;99,212989;96,47577;100,544926;96,908687;97,925006;98,79429
1970;2030,0;99,149252;96,848229;99,733676;99,144395;96,531526;100,355552;96,954764;97,790455;98,689564
1971;2029,0;99,080037;96,892891;99,780639;99,116449;96,560355;100,24095;97,01718;97,721535;98,575835
1972;2028,0;99,165347;96,849981;99,771333;99,129256;96,533222;100,248388;97,051034;97,733235;98,480617
1973;2027,0;99,352584;96,761404;99,765222;99,186303;96,478586;100,365697;97,055301;97,791275;98,414471
1974;2026,0;99,559963;96,696904;99,789576;99,251441;96,440737;100,509575;97,058727;97,862187;98,381123
1975;2025,0;99,690986;96,672226;99,789266;99,243041;96,434768;100,577216;97,07601;97,92405;98,376478
1976;2024,0;99,684705;96,639644;99,711646;99,138556;96,451978;100,543088;97,101072;97,954773;98,389702
1977;2023,0;99,581644;96,557912;99,590636;99,031177;96,488742;100,475197;97,126148;97,934239;98,404267
1978;2022,0;99,503654;96,44559;99,501674;99,020721;96,547058;100,445817;97,146457;97,866002;98,398454
1979;2021,0;99,54097;96,360038;99,469061;99,092827;96,614283;100,465147;97,158824;97,791939;98,363772
1980;2020,0;99,67595;96,340234;99,462041;99,163137;96,660741;100,512534;97,170298;97,76939;98,329985
1981;2019,0;99,82717;96,379299;99,458069;99,198636;96,658459;100,582826;97,189867;97,821892;98,348035
1982;2018,0;99,933412;96,442089;99,460186;99,23156;96,600441;100,667724;97,198203;97,916142;98,43347
1983;2017,0;99,97386;96,499113;99,462012;99,283275;96,514632;100,726193;97,150331;97,992096;98,545676
1984;2016,0;99,941515;96,548794;99,444006;99,335214;96,458183;100,71792;97,033505;98,011395;98,641075
1985;2015,0;99,840569;96,61178;99,411428;99,363489;96,47637;100,652131;96,904527;97,973895;98,722849
1986;2014,0;99,710473;96,701872;99,401129;99,362196;96,558002;100,5744;96,846763;97,908713;98,811851
1987;2013,0;99,618943;96,799337;99,437373;99,346873;96,639964;100,517205;96,896229;97,865427;98,891488
1988;2012,0;99,609008;96,85403;99,495602;99,355888;96,664266;100,482795;97,012648;97,883024;98,911737
1989;2011,0;99,66027;96,822896;99,520592;99,41785;96,623856;100,466278;97,111342;97,937676;98,841786
1990;2010,0;99,709538;96,714354;99,478741;99,496299;96,551108;100,475008;97,120314;97,94324;98,704457
1991;2009,0;99,704298;96,597122;99,394027;99,504802;96,483304;100,517304;97,029689;97,842479;98,565428
1992;2008,0;99,636433;96,550046;99,332301;99,407946;96,449952;100,578034;96,90359;97,687627;98,490498
1993;2007,0;99,535737;96,59537;99,343197;99,268887;96,472163;100,618642;96,832154;97,587783;98,499187
1994;2006,0;99,443228;96,691677;99,420183;99,168332;96,548729;100,615051;96,861481;97,585333;98,553849
1995;2005,0;99,388952;96,787628;99,519521;99,12062;96,642667;100,593525;96,967481;97,628382;98,599828
1996;2004,0;99,380768;96,858856;99,601726;99,096603;96,696718;100,605575;97,082199;97,654971;98,612229
1997;2003,0;99,408189;96,888689;99,638741;99,085272;96,668774;100,662053;97,130035;97,656122;98,59321
1998;2002,0;99,460721;96,852224;99,603942;99,100164;96,561367;100,717711;97,063408;97,657912;98,545127
1999;2001,0;99,536459;96,752824;99,496558;99,152081;96,432859;100,733712;96,906075;97,683291;98,479779
2000;2000,0;99,62871;96,64893;99,372333;99,236008;96,369486;100,73196;96,757364;97,739055;98,442169
2001;1999,0;99,708727;96,603774;99,309263;99,32329;96,421118;100,757435;96,710822;97,810406;98,47833
2002;1998,0;99,738926;96,614463;99,333531;99,363284;96,556779;100,808629;96,762824;97,862707;98,568964
2003;1997,0;99,712193;96,621429;99,402866;99,326572;96,693461;100,843561;96,831108;97,872845;98,63478
2004;1996,0;99,659261;96,588135;99,47023;99,245699;96,776016;100,841396;96,862021;97,856043;98,629309
2005;1995,0;99,60784;96,538423;99,534685;99,171817;96,813;100,817744;96,878572;97,836007;98,59203
2006;1994,0;99,554217;96,513565;99,612285;99,097997;96,833334;100,780833;96,916843;97,798413;98,587427
2007;1993,0;99,487253;96,528722;99,685226;98,980292;96,838496;100,712531;96,966084;97,711862;98,623813
2008;1992,0;99,417872;96,580521;99,709912;98,83973;96,812934;100,603346;96,996171;97,594916;98,660126
2009;1991,0;99,363747;96,666774;99,669656;98,77084;96,763045;100,477568;97,009106;97,514519;98,673296
2010;1990,0;99,323178;96,778632;99,597972;98,820085;96,724462;100,370065;97,030647;97,502709;98,679784
2011;1989,0;99,289736;96,890542;99,553315;98,923038;96,733627;100,30039;97,073294;97,519115;98,69628
2012;1988,0;99,274764;96,971588;99,576005;98,989391;96,79331;100,275254;97,129188;97,513268;98,713468
2013;1987,0;99,286901;96,995406;99,653173;98,994664;96,854578;100,295597;97,177097;97,490842;98,709704
2014;1986,0;99,303168;96,942873;99,721735;98,966292;96,842368;100,355458;97,185163;97,498785;98,673777
2015;1985,0;99,295556;96,823724;99,724558;98,936025;96,728067;100,447239;97,134803;97,564131;98,616066
2016;1984,0;99,284275;96,697095;99,666528;98,937825;96,577511;100,567386;97,052636;97,664702;98,564299
2017;1983,0;99,329305;96,635181;99,596604;99,001118;96,497337;100,701976;96,988478;97,748992;98,540509
2018;1982,0;99,460201;96,65395;99,543824;99,104923;96,530397;100,810519;96,956848;97,775701;98,540557
2019;1981,0;99,631428;96,70546;99,503522;99,17446;96,628593;100,844661;96,934342;97,745147;98,551574
2020;1980,0;99,754926;96,74719;99,482624;99,158078;96,728171;100,788473;96,920464;97,697107;98,590461
2021;1979,0;99,766478;96,785483;99,510385;99,077988;96,813701;100,669128;96,949652;97,667324;98,692043
2022;1978,0;99,673118;96,829398;99,581991;98,988569;96,891289;100,541136;97,019499;97,654211;98,838845
2023;1977,0;99,559082;96,845075;99,634914;98,929891;96,945861;100,471947;97,067998;97,642941;98,941124
2024;1976,0;99,521181;96,80068;99,619681;98,93417;96,963566;100,510611;97,058948;97,636579;98,927842
2025;1975,0;99,57256;96,720827;99,55535;99,011542;96,957122;100,639185;97,025895;97,632363;98,827362
2026;1974,0;99,628835;96,653213;99,485323;99,103959;96,932478;100,771072;96,998115;97,598483;98,726111
2027;1973,0;99,613934;96,610315;99,422816;99,121331;96,865596;100,831438;96,956797;97,521824;98,678091
2028;1972,0;99,558157;96,575204;99,363917;99,052077;96,742129;100,830859;96,896339;97,452239;98,671929
2029;1971,0;99,553512;96,541168;99,315778;98,976593;96,589672;100,828627;96,856855;97,447131;98,659491
2030;1970,0;99,634271;96,517673;99,28551;98,9593;96,448519;100,843055;96,855883;97,491609;98,599599
2031;1969,0;99,747992;96,514361;99,270517;98,992716;96,338887;100,839447;96,851386;97,524569;98,497588
2032;1968,0;99,830817;96,539412;99,281491;99,054476;96,272746;100,793154;96,819698;97,5295;98,417601
2033;1967,0;99,863156;96,595078;99,343873;99,142212;96,263077;100,719978;96,812893;97,541087;98,426332
2034;1966,0;99,850506;96,65843;99,450112;99,225528;96,295266;100,642121;96,879594;97,564283;98,508672
2035;1965,0;99,800558;96,691074;99,542085;99,241864;96,322394;100,564678;96,981699;97,555165;98,573157
2036;1964,0;99,731819;96,686653;99,571469;99,175944;96,320193;100,492936;97,05151;97,493469;98,557189
2037;1963,0;99,668681;96,685172;99,55328;99,080211;96,320494;100,440388;97,081423;97,414647;98,493428
2038;1962,0;99,619433;96,72362;99,539752;98,996457;96,366769;100,412194;97,100739;97,356618;98,460939
2039;1961,0;99,58385;96,788084;99,560456;98,917053;96,457862;100,403954;97,103998;97,3205;98,496895
2040;1960,0;99,57895;96,829083;99,602779;98,839107;96,557463;100,419894;97,061853;97,29795;98,569452
2041;1959,0;99,624204;96,813238;99,635702;98,79082;96,639566;100,469737;96,983732;97,298095;98,619677
2042;1958,0;99,703628;96,750139;99,637531;98,780633;96,699645;100,544916;96,919178;97,329067;98,613822
2043;1957,0;99,774975;96,684298;99,613924;98,782479;96,741798;100,617557;96,907335;97,380616;98,569543
2044;1956,0;99,81307;96,662928;99,595815;98,790747;96,777533;100,665631;96,954471;97,433832;98,539643
2045;1955,0;99,814558;96,691187;99,60307;98,827373;96,819735;100,683997;97,040308;97,464751;98,554589
2046;1954,0;99,771717;96,718526;99,61032;98,87718;96,860872;100,674561;97,118396;97,443268;98,582006
2047;1953,0;99,686004;96,693665;99,576615;98,884157;96,874416;100,644422;97,141312;97,365246;98,571124
2048;1952,0;99,599575;96,633385;99,513479;98,83664;96,851845;100,610372;97,117385;97,282923;98,535757
2049;1951,0;99,567647;96,603183;99,487298;98,790986;96,816773;100,591841;97,114205;97,265459;98,549354
2050;1950,0;99,593411;96,631243;99,539813;98,782242;96,790395;100,597755;97,176774;97,325426;98,644305
2051;1949,0;99,625156;96,679653;99,636854;98,774656;96,766072;100,624353;97,26657;97,413528;98,756442
2052;1948,0;99,628157;96,705549;99,714246;98,734192;96,732301;100,657987;97,315588;97,485364;98,798761
2053;1947,0;99,620355;96,710465;99,747068;98,687493;96,700729;100,669988;97,313186;97,534007;98,761936
2054;1946,0;99,627174;96,71415;99,751511;98,668003;96,6933;100,627567;97,297702;97,557266;98,711103
2055;1945,0;99,644142;96,721304;99,745091;98,659994;96,717716;100,53167;97,288573;97,544918;98,706355
2056;1944,0;99,661233;96,738041;99,733328;98,64106;96,768961;100,433999;97,274293;97,513811;98,7543
2057;1943,0;99,68611;96,782343;99,71876;98,633356;96,833808;100,395046;97,25237;97,51096;98,81576
2058;1942,0;99,718489;96,844891;99,697244;98,664265;96,879862;100,426505;97,230514;97,554009;98,832573
2059;1941,0;99,734836;96,875097;99,6558;98,715183;96,868926;100,491168;97,19501;97,60336;98,76722
2060;1940,0;99,722021;96,842135;99,592935;98,754822;96,800913;100,548796;97,127755;97,61693;98,641511
2061;1939,0;99,697941;96,773108;99,53061;98,783136;96,71986;100,578263;97,046972;97,595716;98,527659
2062;1938,0;99,686058;96,709804;99,495181;98,806283;96,6672;100,572574;96,995145;97,561206;98,491428
2063;1937,0;99,692042;96,662241;99,495218;98,809145;96,648038;100,544133;96,992978;97,524786;98,539813
2064;1936,0;99,71164;96,623807;99,522665;98,784919;96,648991;100,523828;97,026889;97,493466;98,620755
2065;1935,0;99,737638;96,602701;99,561133;98,757828;96,665212;100,527816;97,074999;97,476107;98,668293
2066;1934,0;99,750063;96,607294;99,585967;98,748843;96,690843;100,533678;97,117899;97,466379;98,646462
2067;1933,0;99,730923;96,622532;99,577938;98,750919;96,70637;100,510795;97,133791;97,444491;98,573289
2068;1932,0;99,699463;96,632546;99,548922;98,759185;96,701244;100,461387;97,113824;97,409969;98,512341
2069;1931,0;99,703134;96,645069;99,531907;98,787908;96,690854;100,410967;97,08002;97,389252;98,518751
2070;1930,0;99,75368;96,66628;99,534528;98,830855;96,691436;100,369397;97,063808;97,395915;98,580847
2071;1929,0;99,79684;96,675653;99,526478;98,84613;96,695327;100,332382;97,06341;97,40705;98,629537
2072;1928,0;99,779763;96,657425;99,48764;98,81234;96,688625;100,315248;97,052878;97,399009;98,621231
2073;1927,0;99,72079;96,638216;99,443313;98,762301;96,67723;100,345691;97,025936;97,380335;98,585657
2074;1926,0;99,689341;96,653865;99,431481;98,73623;96,671189;100,426504;97,005377;97,374829;98,574736
2075;1925,0;99,726619;96,695851;99,45627;98,734984;96,662071;100,525326;97,009239;97,389986;98,592857
2076;1924,0;99,806797;96,72438;99,494581;98,743616;96,640369;100,605234;97,028362;97,416694;98,60452
2077;1923,0;99,875039;96,725982;99,5317;98,764838;96,623588;100,64821;97,04707;97,445132;98,597669
2078;1922,0;99,903047;96,722325;99,566997;98,798125;96,639926;100,649799;97,061853;97,466581;98,599245
